,Datetime,Open,High,Low,Close,Adj Close,Volume,sma_7,sma_9,disperative
66,2024-02-02 12:30:00,21939.599609375,21955.400390625,21841.900390625,21889.349609375,21889.349609375,0,0.7745768033018868,0.5776965560973577,0.22356730289501683
67,2024-02-02 13:00:00,21888.05078125,21904.349609375,21805.94921875,21847.150390625,21847.150390625,0,0.6567896820133637,0.5803007782697464,-0.012306246531727441
68,2024-02-02 13:30:00,21845.900390625,21875.55078125,21812.400390625,21873.0,21873.0,0,0.5514237741183242,0.6080522581937252,0.06273894716204532
69,2024-02-02 14:00:00,21872.599609375,21902.900390625,21862.099609375,21872.55078125,21872.55078125,0,0.4465558303053131,0.5186297035713502,0.007400610886559968
70,2024-02-02 14:30:00,21873.25,21906.94921875,21826.400390625,21851.349609375,21851.349609375,0,0.2650117040181772,0.4146311112179414,-0.13568702875335703
71,2024-02-02 15:00:00,21851.900390625,21885.400390625,21837.849609375,21855.44921875,21855.44921875,0,0.06877222711327916,0.31456249293770383,-0.15914134694450008
72,2024-02-05 09:30:00,21902.5,21963.400390625,21858.94921875,21947.900390625,21947.900390625,0,0.025133547745776707,0.20947813074323773,0.1893625955063994
73,2024-02-05 10:00:00,21947.05078125,21963.099609375,21852.0,21889.400390625,21889.400390625,0,-0.027163037969450687,0.05869548757641983,-0.14250879711157494
74,2024-02-05 10:30:00,21889.400390625,21919.849609375,21863.650390625,21909.94921875,21909.94921875,0,-0.03168538719264426,-0.0011707393316911568,-0.043962691094082434
75,2024-02-05 11:00:00,21909.150390625,21934.0,21896.69921875,21917.150390625,21917.150390625,0,-0.041232130500774115,-0.026465801430566767,-0.0040882559948636505
76,2024-02-05 11:30:00,21917.849609375,21943.349609375,21912.599609375,21931.30078125,21931.30078125,0,-0.03329180735467737,-0.018100343714904037,0.06298287290923711
77,2024-02-05 12:00:00,21930.150390625,21940.400390625,21897.69921875,21905.44921875,21905.44921875,0,-0.015368682322038776,-0.026207466013452054,-0.010225153524886824
78,2024-02-05 12:30:00,21905.80078125,21941.0,21898.69921875,21931.55078125,21931.55078125,0,0.029876545212927895,-0.00952139546748465,0.1575752458002666
79,2024-02-05 13:00:00,21931.650390625,21952.5,21902.80078125,21906.099609375,21906.099609375,0,0.010176407998050255,0.011272900505361234,0.05146163500225593
80,2024-02-05 13:30:00,21906.30078125,21941.650390625,21906.30078125,21941.650390625,21941.650390625,0,0.058640004687907914,0.050814870134464424,0.19673637971742863
81,2024-02-05 14:00:00,21940.80078125,21944.19921875,21871.69921875,21889.30078125,21889.30078125,0,0.056911898076504146,0.023545755369985738,-0.0560594373739088
82,2024-02-05 14:30:00,21889.05078125,21898.099609375,21730.150390625,21736.099609375,21736.099609375,0,-0.044107975580781576,-0.039645197350490796,-0.7112273715958637
83,2024-02-05 15:00:00,21731.349609375,21815.94921875,21727.5,21761.30078125,21761.30078125,0,-0.1331076787851182,-0.09698434828682821,-0.5600150495211192
84,2024-02-06 09:30:00,21792.900390625,21869.650390625,21789.599609375,21857.5,21857.5,0,-0.14913696141207766,-0.1101334456111326,-0.12243013191360314
85,2024-02-06 10:00:00,21857.05078125,21876.849609375,21811.55078125,21812.599609375,21812.599609375,0,-0.21645628211938495,-0.15198265361781277,-0.3136599991508844
86,2024-02-06 10:30:00,21811.150390625,21847.099609375,21776.0,21845.599609375,21845.599609375,0,-0.24230712224467585,-0.16523477499002318,-0.1294942458747805
87,2024-02-06 11:00:00,21846.25,21861.900390625,21834.599609375,21844.80078125,21844.80078125,0,-0.28735512367725763,-0.1959208723356799,-0.11859963031064377
88,2024-02-06 11:30:00,21845.150390625,21899.44921875,21843.349609375,21898.25,21898.25,0,-0.26083047485534483,-0.18723737573821042,0.12961310437948093
89,2024-02-06 12:00:00,21898.25,21904.599609375,21872.94921875,21877.75,21877.75,0,-0.15226203805406585,-0.20368011948313705,0.04875168601308911
90,2024-02-06 12:30:00,21878.599609375,21916.55078125,21868.69921875,21876.099609375,21876.099609375,0,-0.06379611814365073,-0.19086836090250422,0.05924638985178665
91,2024-02-06 13:00:00,21876.849609375,21919.650390625,21876.05078125,21915.55078125,21915.55078125,0,-0.012536910112650648,-0.08557817246925298,0.23638432430339745
92,2024-02-06 13:30:00,21915.80078125,21931.5,21877.599609375,21917.400390625,21917.400390625,0,0.06791143374485566,0.004365545016611344,0.24947840785165976
93,2024-02-06 14:00:00,21918.75,21935.400390625,21900.849609375,21911.599609375,21911.599609375,0,0.11800274500839052,0.042540552225896526,0.22114493296996351
94,2024-02-06 14:30:00,21912.0,21950.75,21897.05078125,21912.650390625,21912.650390625,0,0.16858095937488374,0.10355253771541799,0.23544787025480876
95,2024-02-06 15:00:00,21914.19921875,21947.55078125,21914.19921875,21938.80078125,21938.80078125,0,0.19847048823394323,0.15558965463404886,0.33883980639289735
96,2024-02-07 09:30:00,21989.849609375,22020.80078125,21964.25,22008.849609375,22008.849609375,0,0.2728778195326377,0.23205661412455936,0.5696030051039503
97,2024-02-07 10:00:00,22009.5,22021.05078125,21966.900390625,21997.349609375,21997.349609375,0,0.3272240707719222,0.26650739680759233,0.43967014852677827
98,2024-02-07 10:30:00,21997.75,22005.55078125,21943.44921875,21971.75,21971.75,0,0.3342283830811309,0.29280326619145564,0.28541451046785876
99,2024-02-07 11:00:00,21972.69921875,21975.80078125,21926.25,21932.400390625,21932.400390625,0,0.308121172861426,0.29363454913167103,0.06672793631372509
100,2024-02-07 11:30:00,21932.25,21932.75,21860.849609375,21875.0,21875.0,0,0.2472828227345143,0.2446225666625804,-0.20472351791841853
101,2024-02-07 12:00:00,21875.099609375,21908.650390625,21869.0,21905.0,21905.0,0,0.20115299654911037,0.2071848643409494,-0.08746091304301863
102,2024-02-07 12:30:00,21904.900390625,21927.19921875,21881.099609375,21901.349609375,21901.349609375,0,0.13773020002467623,0.17093323075782663,-0.10511976927814165
103,2024-02-07 13:00:00,21901.150390625,21918.80078125,21891.150390625,21894.0,21894.0,0,0.035797080259096434,0.12878026370116918,-0.14392883325510827
104,2024-02-07 13:30:00,21893.55078125,21948.599609375,21889.30078125,21937.44921875,21937.44921875,0,-0.022120799785167733,0.09493639501495049,0.034244988216929124
105,2024-02-07 14:00:00,21937.349609375,21983.55078125,21933.75,21949.75,21949.75,0,-0.05158168406487973,0.04044587450449766,0.07918832050987476
106,2024-02-07 14:30:00,21951.0,21960.44921875,21912.150390625,21915.94921875,21915.94921875,0,-0.07175039041830991,-0.016678920682953947,-0.07445300816028616
107,2024-02-07 15:00:00,21915.849609375,21954.599609375,21915.849609375,21949.80078125,21949.80078125,0,-0.032869433596860655,-0.040897957420302,0.06744317983172629
108,2024-02-08 09:30:00,21997.19921875,22002.849609375,21950.69921875,21965.349609375,21965.349609375,0,-0.003068237272425296,-0.034851343540934915,0.12114746122802887
109,2024-02-08 10:00:00,21964.75,21998.349609375,21883.94921875,21957.849609375,21957.849609375,0,0.02348522329024217,-0.0031315688099405603,0.08075445466053062
110,2024-02-08 10:30:00,21958.80078125,21967.19921875,21830.05078125,21830.05078125,21830.05078125,0,-0.019351053997457106,-0.04272288672393884,-0.4437827742690032
111,2024-02-08 11:00:00,21830.650390625,21834.849609375,21710.150390625,21764.400390625,21764.400390625,0,-0.11964398573728663,-0.10524352724435396,-0.6678055339618776
112,2024-02-08 11:30:00,21763.19921875,21801.650390625,21735.150390625,21790.5,21790.5,0,-0.20094086406424844,-0.14368363774699278,-0.4898898277788578
113,2024-02-08 12:00:00,21790.849609375,21811.30078125,21765.099609375,21786.349609375,21786.349609375,0,-0.25622224605360244,-0.19875782333618094,-0.4614226820857642
114,2024-02-08 12:30:00,21786.5,21809.150390625,21769.5,21806.099609375,21806.099609375,0,-0.31568282991700897,-0.24630995974973585,-0.34878090721211935
115,2024-02-08 13:00:00,21806.05078125,21820.19921875,21779.05078125,21803.650390625,21803.650390625,0,-0.37970378034212743,-0.2743706468150152,-0.3269991917478006
116,2024-02-08 13:30:00,21804.30078125,21804.349609375,21759.349609375,21771.19921875,21771.19921875,0,-0.4531019120548894,-0.329979052055074,-0.4330324673288027
117,2024-02-08 14:00:00,21771.44921875,21773.400390625,21707.650390625,21716.44921875,21716.44921875,0,-0.4791023060733225,-0.4129716069024144,-0.6257855323980351
118,2024-02-08 14:30:00,21716.900390625,21718.25,21666.0,21670.94921875,21670.94921875,0,-0.4904925082182063,-0.5050039850842584,-0.7475369489760644
119,2024-02-08 15:00:00,21673.19921875,21760.75,21672.099609375,21759.69921875,21759.69921875,0,-0.46037453056295746,-0.48670189729793756,-0.27906398419211603
120,2024-02-09 09:30:00,21770.099609375,21780.0,21671.69921875,21680.150390625,21680.150390625,0,-0.47543879546603635,-0.4754871197918751,-0.5668725364073164
121,2024-02-09 10:00:00,21678.25,21750.69921875,21649.05078125,21699.650390625,21699.650390625,0,-0.48215781786179335,-0.46503425714782626,-0.3958140639824177
122,2024-02-09 10:30:00,21699.099609375,21715.30078125,21660.349609375,21673.5,21673.5,0,-0.4955240028105719,-0.4604942354037692,-0.42056248638925087
123,2024-02-09 11:00:00,21673.75,21689.0,21631.349609375,21673.599609375,21673.599609375,0,-0.4803943248129146,-0.45808799252966725,-0.3271247213452018
124,2024-02-09 11:30:00,21673.05078125,21732.599609375,21665.05078125,21725.349609375,21725.349609375,0,-0.3988195240607809,-0.42783940757247824,-0.05476192713309902
125,2024-02-09 12:00:00,21725.55078125,21752.19921875,21719.849609375,21748.400390625,21748.400390625,0,-0.28395118955987436,-0.37344231203257994,0.056541392530281835
126,2024-02-09 12:30:00,21748.75,21768.55078125,21726.150390625,21751.5,21751.5,0,-0.23213799744698652,-0.29461854614412064,0.08362836059809846
127,2024-02-09 13:00:00,21752.099609375,21755.30078125,21725.75,21744.349609375,21744.349609375,0,-0.14193615329574838,-0.20438773262996346,0.06454037265135043
128,2024-02-09 13:30:00,21745.0,21750.94921875,21710.05078125,21742.0,21742.0,0,-0.07470366021084145,-0.16506802465173603,0.07481338761193085
129,2024-02-09 14:00:00,21743.849609375,21779.400390625,21738.0,21769.400390625,21769.400390625,0,0.015693442674594212,-0.07850249462772324,0.21221723380879876
130,2024-02-09 14:30:00,21770.099609375,21785.19921875,21754.80078125,21762.599609375,21762.599609375,0,0.08867464331484502,-0.01410718939228194,0.18374368313655393
131,2024-02-09 15:00:00,21762.30078125,21803.150390625,21755.19921875,21786.0,21786.0,0,0.13486004088656728,0.06245929308085225,0.2685358558689568
132,2024-02-12 09:30:00,21800.94921875,21817.25,21719.349609375,21722.900390625,21722.900390625,0,0.12121874153921956,0.09447896179685775,-0.03894770290115224
133,2024-02-12 10:00:00,21723.69921875,21727.75,21629.55078125,21661.849609375,21661.849609375,0,0.06815581154357896,0.06858449265927032,-0.28781214937138583
134,2024-02-12 10:30:00,21662.05078125,21693.25,21648.30078125,21693.19921875,21693.19921875,0,0.037822895181623926,0.04588099994675739,-0.14779004188233466
135,2024-02-12 11:00:00,21693.19921875,21725.80078125,21673.69921875,21720.19921875,21720.19921875,0,0.02281169337695454,0.03322617932244035,-0.030265025020754933
136,2024-02-12 11:30:00,21720.69921875,21728.25,21673.0,21686.19921875,21686.19921875,0,-0.0347794784730185,0.004841585789955573,-0.19092096914101253
137,2024-02-12 12:00:00,21686.900390625,21688.75,21610.150390625,21660.599609375,21660.599609375,0,-0.1045257979840203,-0.03730218543808771,-0.30448055344045866
138,2024-02-12 12:30:00,21660.75,21677.099609375,21617.44921875,21627.94921875,21627.94921875,0,-0.20329836343309657,-0.10786766722512947,-0.4228721022745771
139,2024-02-12 13:00:00,21628.0,21628.0,21575.19921875,21618.849609375,21618.849609375,0,-0.2580691097158373,-0.17521062389367295,-0.42234292688033737
140,2024-02-12 13:30:00,21619.099609375,21660.75,21605.150390625,21635.44921875,21635.44921875,0,-0.26092744921740535,-0.23925022186604178,-0.3078205258823624
141,2024-02-12 14:00:00,21635.150390625,21697.0,21628.94921875,21633.44921875,21633.44921875,0,-0.2799057254843382,-0.2661046966271209,-0.28063797575086435
142,2024-02-12 14:30:00,21634.5,21669.69921875,21603.75,21603.849609375,21603.849609375,0,-0.3286907844562677,-0.2754322842329959,-0.3717604378242613
143,2024-02-12 15:00:00,21604.94921875,21657.349609375,21585.0,21612.599609375,21612.599609375,0,-0.34140256010204567,-0.290111546097343,-0.2799033986614583
144,2024-02-13 09:30:00,21576.44921875,21678.900390625,21544.400390625,21676.75,21676.75,0,-0.2915637356727136,-0.28181640803227404,0.044391217564865464
145,2024-02-13 10:00:00,21676.75,21724.55078125,21658.55078125,21712.150390625,21712.150390625,0,-0.19798541303972716,-0.23480561633256958,0.232176156156328
146,2024-02-13 10:30:00,21711.80078125,21746.69921875,21695.05078125,21728.150390625,21728.150390625,0,-0.09417895408393502,-0.16716307863805105,0.3043022858102079
147,2024-02-13 11:00:00,21728.650390625,21766.44921875,21719.150390625,21728.44921875,21728.44921875,0,-0.009681868677163514,-0.08865961483364937,0.2836590719650381
148,2024-02-13 11:30:00,21727.849609375,21736.94921875,21695.94921875,21723.80078125,21723.80078125,0,0.06642232145690993,-0.0137224723816508,0.25209135518764975
149,2024-02-13 12:00:00,21723.55078125,21726.599609375,21627.849609375,21638.69921875,21638.69921875,0,0.10327307276445889,0.007834788419565178,-0.1138051786714186
150,2024-02-13 12:30:00,21638.400390625,21690.400390625,21622.80078125,21687.44921875,21687.44921875,0,0.159090219375396,0.05132974434911693,0.1108166276151014
151,2024-02-13 13:00:00,21689.150390625,21720.05078125,21680.19921875,21711.650390625,21711.650390625,0,0.18212917642273915,0.11548800598473125,0.20566391689626756
152,2024-02-13 13:30:00,21711.900390625,21745.80078125,21707.55078125,21735.30078125,21735.30078125,0,0.18886524680922148,0.1776249001539715,0.2793286488617041
153,2024-02-13 14:00:00,21735.75,21764.150390625,21706.599609375,21742.0,21742.0,0,0.1838996791224922,0.20264179953599792,0.269543312003103
154,2024-02-13 14:30:00,21742.400390625,21756.150390625,21705.400390625,21733.25,21733.25,0,0.17150692639921133,0.1987233158410806,0.19690980290207213
155,2024-02-13 15:00:00,21733.849609375,21761.55078125,21717.75,21728.0,21728.0,0,0.1557117835527608,0.18063699022466817,0.14152535526249616
156,2024-02-14 09:30:00,21563.400390625,21609.099609375,21530.900390625,21600.099609375,21600.099609375,0,0.10815225158912933,0.09948354862668184,-0.446721902416839
157,2024-02-14 10:00:00,21599.75,21631.900390625,21570.599609375,21609.30078125,21609.30078125,0,0.034716626252185204,0.02666975918988659,-0.4032327497435074
158,2024-02-14 10:30:00,21608.5,21650.19921875,21590.0,21635.099609375,21635.099609375,0,-0.033328479660005586,0.009242354099036664,-0.27065182448906794
159,2024-02-14 11:00:00,21634.650390625,21640.650390625,21594.650390625,21602.69921875,21602.69921875,0,-0.1281048190642389,-0.04574901863241117,-0.38410572696792905
160,2024-02-14 11:30:00,21602.19921875,21621.75,21578.150390625,21613.94921875,21613.94921875,0,-0.20871452258664777,-0.1013477441379697,-0.2947246126537591
161,2024-02-14 12:00:00,21613.849609375,21663.05078125,21600.44921875,21656.80078125,21656.80078125,0,-0.24733867354445344,-0.14054639998955543,-0.07345925380256761
162,2024-02-14 12:30:00,21656.05078125,21681.55078125,21650.75,21678.69921875,21678.69921875,0,-0.2614918635385883,-0.1657786540672833,0.042453025303552425
163,2024-02-14 13:00:00,21678.44921875,21705.75,21667.900390625,21671.75,21671.75,0,-0.19774737466554262,-0.187714241090349,-0.000510480305519293
164,2024-02-14 13:30:00,21670.94921875,21686.650390625,21634.69921875,21659.400390625,21659.400390625,0,-0.14703624294835055,-0.20880092808875558,-0.048254827723163245
165,2024-02-14 14:00:00,21658.900390625,21760.400390625,21658.75,21752.69921875,21752.69921875,0,-0.05569865773795557,-0.11819724204425158,0.3687112719836971
166,2024-02-14 14:30:00,21751.94921875,21843.75,21747.80078125,21838.94921875,21838.94921875,0,0.10378293670741859,0.007969222832770363,0.73226543414969
167,2024-02-14 15:00:00,21838.05078125,21870.19921875,21794.75,21848.69921875,21848.69921875,0,0.25186116145196635,0.12046642117134183,0.7418229605580753
168,2024-02-15 09:30:00,21875.099609375,21902.900390625,21798.69921875,21808.349609375,21808.349609375,0,0.33819966848775324,0.22213486810643845,0.5309102954479406
169,2024-02-15 10:00:00,21808.349609375,21902.349609375,21796.099609375,21871.05078125,21871.05078125,0,0.4424893553650011,0.3407132510062214,0.7724808334442874
170,2024-02-15 10:30:00,21870.69921875,21899.75,21832.400390625,21847.650390625,21847.650390625,0,0.5258072841385474,0.4136215037742072,0.5827150211093047
171,2024-02-15 11:00:00,21848.650390625,21879.849609375,21844.599609375,21862.25,21862.25,0,0.6135975516066408,0.4718241725797559,0.5662770445534905
172,2024-02-15 11:30:00,21861.94921875,21881.400390625,21840.55078125,21861.349609375,21861.349609375,0,0.6305578933884485,0.5260401886644082,0.4874336644563511
173,2024-02-15 12:00:00,21860.650390625,21874.75,21835.599609375,21857.900390625,21857.900390625,0,0.5813006794775966,0.5744534958307292,0.3874649367737267
174,2024-02-15 12:30:00,21857.349609375,21870.150390625,21823.849609375,21858.099609375,21858.099609375,0,0.5193315552654366,0.5677121423962024,0.3080390910729553
175,2024-02-15 13:00:00,21858.75,21875.75,21838.650390625,21868.55078125,21868.55078125,0,0.4844003487557913,0.5181706330329505,0.2863918498804236
176,2024-02-15 13:30:00,21868.44921875,21952.80078125,21860.69921875,21952.80078125,21952.80078125,0,0.45725213447214763,0.5004617855774735,0.5824433334587814
177,2024-02-15 14:00:00,21951.400390625,21952.25,21874.599609375,21892.400390625,21892.400390625,0,0.40733897261353796,0.467396518094262,0.23332288809903715
178,2024-02-15 14:30:00,21892.900390625,21928.849609375,21883.599609375,21910.69921875,21910.69921875,0,0.35997474607125757,0.4076461431290665,0.2347274587575282
179,2024-02-15 15:00:00,21909.94921875,21931.150390625,21887.75,21927.05078125,21927.05078125,0,0.3264006877353343,0.3709461692396869,0.25241525610488774
180,2024-02-16 09:30:00,22006.75,22020.650390625,21969.55078125,22006.150390625,22006.150390625,0,0.35092800546159014,0.3701549599401343,0.5591561608575178
181,2024-02-16 10:00:00,22006.099609375,22041.849609375,22004.349609375,22040.099609375,22040.099609375,0,0.3999810397119229,0.3883745895366825,0.6514103308252844
182,2024-02-16 10:30:00,22038.94921875,22044.599609375,22013.69921875,22034.099609375,22034.099609375,0,0.43763452038100187,0.40643028706893247,0.5499662145639764
